info,tradeDetail
S43框架EA修正-nifty,"2011-04-05:MM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:PWGR 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:TCS 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:UPLL 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:BJAUT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:CIPLA 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:INFO 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:ITC 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:LT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:MM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:PWGR 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:TCS 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-06:UPLL 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:BJAUT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:CIPLA 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:INFO 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:ITC 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:LT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:MM 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:PWGR 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:TCS 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-07:UPLL 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:BJAUT 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:CIPLA 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:INFO 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:ITC 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:LT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:MM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:PWGR 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:TCS 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-08:UPLL 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:BJAUT 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:CIPLA 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:INFO 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:ITC 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:LT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:MM 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:PWGR 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:TCS 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:UPLL 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-11:TECHM 开盘建仓,当日收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:BJAUT 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:CIPLA 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:INFO 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:ITC 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:LT 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:MM 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-12:PWGR 持有期,收益为 0.00%,明日信号为 多"
