info,tradeDetail
S43框架EA修正-hsce,"2011-03-01:01177 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-02:00241 持有期,收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-02:01177 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-03:01177 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-03:00241 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-04:01177 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-07:01177 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-07:00267 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-08:00267 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-08:01177 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-08:01988 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-09:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-09:01177 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-09:01988 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-10:00267 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-10:01177 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-10:01988 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-11:00267 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-11:01177 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-11:01988 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-14:00267 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-14:01177 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-14:01988 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-15:00267 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-15:01177 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-15:01988 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-16:00267 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-16:01177 持有期,收益为 0.03%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-16:01988 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-17:00267 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-17:01988 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-17:01177 开盘平仓,开盘收益为 -0.04%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-18:00267 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-18:01988 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-21:00267 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-21:01988 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-22:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-22:01988 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-22:02618 开盘建仓,当日收益为 0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-22:02688 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-23:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-23:01988 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-23:02618 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-23:02688 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-24:00267 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-24:01988 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-24:02618 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-24:02688 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-24:00914 开盘建仓,当日收益为 0.05%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-24:00966 开盘建仓,当日收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-25:00267 持有期,收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-25:00914 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-25:00966 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-25:01988 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-25:02618 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-25:02688 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-28:00914 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-28:00966 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-28:01988 持有期,收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-28:02618 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-28:02688 持有期,收益为 -0.05%,明日信号为 多"
S43框架EA修正-hsce,"2011-03-28:00267 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-29:00914 持有期,收益为 0.05%,明日信号为 多"
