info,tradeDetail
S43框架EA修正-msci,"2011-02-09:3702 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-09:9910 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-10:2002 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-02-10:2395 持有期,收益为 -0.03%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-10:2885 持有期,收益为 -0.07%,明日信号为 多"
S43框架EA修正-msci,"2011-02-10:3702 持有期,收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-10:9910 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-10:2327 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-10:2385 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-11:2002 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-02-11:2885 持有期,收益为 -0.05%,明日信号为 多"
S43框架EA修正-msci,"2011-02-11:2395 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-11:3702 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-11:9910 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-14:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-14:2885 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-15:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-15:2885 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-16:2002 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-16:2885 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-02-17:2002 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-17:2885 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-02-18:2002 持有期,收益为 0.02%,明日信号为 平仓"
